datetime,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20
2022-01-07 05:00:00,16.3,3.5,25.2,15.3,1.5,19.5,2.5,0.6,1.3,0.212,1.2,0.483,0.4,0.3,0.9,1.1,1.7,1.148,0.475,0.3
2022-01-07 06:00:00,32.4,13.2,48.2,38.7,4.3,58.0,11.4,1.6,6.2,1.957,3.5,3.066,1.9,1.3,2.5,3.6,5.3,3.448,1.834,2.5
2022-01-07 07:00:00,51.4,27.8,84.7,63.3,8.5,115.9,22.5,3.5,11.2,4.168,8.4,4.594,3.4,4.4,4.4,7.6,13.5,8.556,4.8,4.2
2022-01-07 08:00:00,54.5,27.9,99.2,70.0,8.0,129.1,21.9,3.2,9.6,4.911,7.8,5.54,4.0,3.9,3.9,6.5,13.6,10.16,4.844,3.9
2022-01-07 09:00:00,73.1,27.0,96.0,60.1,6.4,121.9,17.5,2.6,8.8,3.296,6.8,4.254,3.5,3.1,3.4,5.8,11.6,7.972,3.208,3.4
2022-01-07 10:00:00,59.2,22.9,78.0,49.4,5.9,101.4,15.0,1.5,7.8,2.849,6.4,3.028,4.0,1.9,2.7,4.5,10.1,7.304,2.748,2.6
2022-01-07 11:00:00,47.7,21.6,73.1,49.1,6.4,89.1,14.4,2.7,7.2,2.902,7.3,2.824,3.0,2.6,2.5,5.4,8.8,11.084,3.082,2.8
2022-01-07 12:00:00,46.9,19.5,71.2,46.0,5.3,89.8,14.3,1.6,5.7,2.159,6.3,3.034,2.1,2.6,1.7,4.5,8.3,6.172,2.528,2.9
2022-01-07 13:00:00,37.5,18.3,59.8,39.5,4.4,70.2,11.6,1.4,5.2,1.41,4.9,2.89,2.2,1.7,1.5,3.4,6.7,4.1,2.11,3.0
2022-01-07 14:00:00,29.5,14.3,51.4,27.2,3.1,64.2,7.0,1.2,3.7,1.172,4.4,1.596,5.1,1.5,1.1,2.5,5.5,2.533,1.936,2.2
2022-01-07 15:00:00,31.2,14.1,52.3,31.0,3.6,70.9,9.1,0.8,3.5,1.015,4.1,1.396,3.4,1.2,1.4,2.2,4.0,3.043,1.684,2.1
2022-01-07 16:00:00,36.4,13.6,59.6,28.8,3.2,73.3,8.6,0.9,4.4,1.458,4.3,1.612,2.9,1.6,1.4,2.3,4.1,3.584,1.56,2.5
2022-01-07 17:00:00,40.3,19.7,69.5,45.4,3.8,82.4,12.2,2.4,6.2,1.741,5.1,2.472,2.1,2.2,1.9,3.9,7.1,4.996,2.064,2.7
2022-01-07 18:00:00,49.3,24.3,80.4,58.8,6.2,95.2,18.1,2.6,8.3,2.38,6.9,3.176,3.2,3.4,2.5,6.2,10.2,6.256,3.194,2.9
2022-01-07 19:00:00,55.6,29.0,85.8,61.9,6.0,105.1,18.1,2.6,8.9,3.563,8.5,4.514,3.9,3.8,3.3,8.1,12.6,8.708,3.974,3.3
2022-01-07 20:00:00,64.0,32.2,100.2,57.5,7.2,121.9,25.2,4.0,11.8,5.223,11.6,6.874,4.5,6.4,4.1,11.0,15.4,11.376,5.332,2.8
2022-01-07 21:00:00,70.4,42.0,121.8,80.9,11.7,165.0,33.4,5.8,15.0,7.347,15.2,8.268,6.9,8.5,5.9,14.1,23.3,14.68,6.768,4.2
2022-01-07 22:00:00,73.4,49.7,135.2,79.7,13.0,175.9,40.5,6.0,16.1,7.593,17.9,8.756,5.7,7.6,6.1,13.2,25.3,14.32,7.788,4.8
2022-01-07 23:00:00,101.5,36.0,105.2,93.7,8.3,121.6,28.9,3.7,11.9,5.198,11.8,6.906,4.7,6.9,3.9,8.7,15.9,13.176,4.928,3.8
2022-01-08 00:00:00,37.1,23.6,69.0,60.9,5.7,70.7,15.7,1.8,6.0,3.672,6.4,3.232,2.5,3.2,2.4,5.0,8.2,6.588,3.136,3.2
2022-01-08 01:00:00,23.6,12.2,40.6,26.3,2.2,38.3,8.3,0.5,2.5,1.26,2.4,1.214,0.9,0.7,1.3,2.6,3.1,3.932,1.15,1.4
2022-01-08 02:00:00,15.6,5.0,32.6,18.7,1.6,23.5,3.2,0.5,1.7,0.571,2.1,0.512,1.2,0.4,0.7,1.6,1.8,1.575,0.509,0.3
2022-01-08 03:00:00,12.4,3.9,25.1,15.1,1.5,16.6,1.9,0.3,0.9,0.131,1.1,0.462,0.7,0.2,0.4,0.7,1.4,1.042,0.394,0.3
2022-01-08 04:00:00,13.4,3.7,24.1,12.7,1.3,14.6,1.9,0.2,1.1,0.24,1.2,0.423,0.2,0.2,0.4,0.6,1.5,0.967,0.297,0.2
2022-01-08 05:00:00,15.0,3.5,26.0,13.9,1.2,16.9,2.0,0.4,0.9,0.332,1.1,0.348,0.5,0.3,0.7,1.2,1.1,0.751,0.317,0.3
2022-01-08 06:00:00,24.3,7.6,34.0,21.6,2.1,32.8,4.1,0.7,2.8,0.814,2.4,1.16,1.4,1.0,1.3,2.0,3.1,1.704,1.251,1.1
2022-01-08 07:00:00,42.0,17.5,65.8,46.9,4.9,77.1,14.0,1.9,8.6,1.918,5.9,2.844,1.9,2.4,2.3,4.9,8.6,5.308,2.834,2.6
2022-01-08 08:00:00,55.3,25.3,93.0,66.8,9.1,116.2,23.0,3.2,12.4,4.153,7.8,5.632,4.0,4.2,3.9,6.5,13.6,9.996,5.142,3.5
2022-01-08 09:00:00,60.2,31.3,101.6,73.2,11.1,125.8,26.4,2.6,12.7,5.358,9.0,5.688,3.5,4.4,3.9,5.8,11.6,9.48,4.992,4.1
2022-01-08 10:00:00,38.2,31.3,99.0,67.5,9.6,127.8,24.4,1.5,11.1,5.284,6.4,5.332,4.0,3.5,2.7,4.5,10.1,9.824,5.408,4.3
2022-01-08 11:00:00,67.2,28.6,94.2,63.1,8.3,121.7,22.8,2.7,10.1,4.294,7.3,5.0,3.0,3.2,2.5,5.4,8.8,9.088,5.66,3.7
2022-01-08 12:00:00,20.5,26.3,90.8,59.3,8.8,107.6,20.3,1.6,8.8,3.624,6.3,3.57,2.1,2.6,1.7,4.5,8.3,8.14,4.622,2.8
2022-01-08 13:00:00,64.6,22.3,79.2,48.7,6.9,93.7,18.2,1.4,7.6,2.901,4.9,3.226,2.2,1.7,1.5,3.4,6.7,7.796,3.782,3.0
2022-01-08 14:00:00,12.6,16.5,61.8,30.4,5.5,74.0,11.4,1.2,6.7,1.618,4.4,2.888,5.1,1.5,1.1,2.5,5.5,5.776,2.832,1.6
2022-01-08 15:00:00,58.9,12.5,60.2,30.5,4.4,76.4,10.6,0.8,5.6,1.69,4.1,1.824,3.4,1.2,1.4,2.2,4.0,4.404,2.562,2.1
2022-01-08 16:00:00,15.9,17.7,66.3,35.0,5.3,76.3,12.4,0.9,5.8,1.826,4.3,1.996,2.9,1.6,1.4,2.3,4.1,5.024,2.768,1.9
2022-01-08 17:00:00,63.7,21.3,76.5,53.6,6.6,93.4,16.4,2.4,8.6,3.175,5.1,3.156,2.1,2.2,1.9,3.9,7.1,6.636,3.12,2.5
2022-01-08 18:00:00,66.3,24.8,84.8,65.3,7.4,105.0,20.0,2.6,9.1,2.648,6.9,3.468,3.2,3.4,2.5,6.2,10.2,7.804,3.314,3.0
2022-01-08 19:00:00,32.3,26.2,88.9,69.1,8.2,112.9,21.9,2.6,11.0,3.414,8.5,4.174,3.9,3.8,3.3,8.1,12.6,8.44,4.124,2.8
2022-01-08 20:00:00,67.3,28.6,105.1,61.5,8.7,131.4,26.6,4.0,11.6,4.286,11.6,6.618,4.5,6.4,4.1,11.0,15.4,11.636,4.738,3.0
2022-01-08 21:00:00,70.7,45.1,128.9,80.6,11.0,163.8,35.9,5.8,15.2,7.217,15.2,8.968,6.9,8.5,5.9,14.1,23.3,15.224,6.446,4.8
2022-01-08 22:00:00,114.6,48.6,132.8,83.2,12.0,168.8,38.5,6.0,16.0,7.027,17.9,8.588,5.7,7.6,6.1,13.2,25.3,13.96,6.524,5.0
2022-01-08 23:00:00,57.6,38.5,104.3,97.1,9.1,114.4,27.4,3.7,9.9,5.135,11.8,6.042,4.7,6.9,3.9,8.7,15.9,12.788,5.012,3.4
2022-01-09 00:00:00,35.7,20.7,68.3,68.5,4.0,67.7,13.1,1.8,6.1,4.184,6.4,4.0,2.5,3.2,2.4,5.0,8.2,6.988,2.308,2.0
2022-01-09 01:00:00,22.3,9.2,43.0,27.1,2.7,35.7,6.5,0.5,2.8,1.547,2.4,1.612,0.9,0.7,1.3,2.6,3.1,3.086,1.268,1.2
2022-01-09 02:00:00,14.4,4.3,30.9,16.9,1.6,23.0,3.5,0.6,1.2,0.253,2.3,0.49,1.0,0.5,0.5,1.4,3.0,1.64,0.82,0.7
2022-01-09 03:00:00,10.8,3.6,26.1,14.6,1.5,16.5,3.0,0.2,1.1,0.226,1.4,0.489,0.5,0.2,0.4,1.5,1.8,0.84,0.474,0.3
2022-01-09 04:00:00,10.0,2.6,24.6,12.8,1.0,14.7,1.8,0.3,0.9,0.199,1.1,0.3,0.4,0.2,0.4,1.2,0.9,0.666,0.164,0.2
2022-01-09 05:00:00,14.9,3.0,25.9,14.1,1.3,16.8,2.5,0.4,1.0,0.255,1.2,0.336,0.5,0.4,0.2,1.6,1.1,1.398,0.491,0.2
2022-01-09 06:00:00,24.1,6.0,34.2,19.7,1.8,29.6,4.3,0.9,2.5,0.792,1.7,1.019,1.1,0.5,0.6,2.3,2.5,1.65,1.131,1.8
2022-01-09 07:00:00,34.4,15.9,57.4,40.5,4.3,66.2,11.9,1.6,6.1,1.862,4.4,2.464,1.9,2.1,1.4,4.6,6.9,5.228,1.758,3.2
2022-01-09 08:00:00,51.0,24.9,85.6,60.0,9.1,97.5,19.1,3.0,9.6,3.169,7.2,4.87,3.0,4.1,2.2,6.9,11.7,8.808,3.52,2.8
2022-01-09 09:00:00,62.2,30.2,103.2,68.9,11.1,127.5,25.3,3.7,12.9,5.514,9.8,5.528,3.6,5.0,3.3,8.9,14.9,10.128,5.108,2.7
2022-01-09 10:00:00,60.8,30.8,99.0,69.5,9.6,130.5,27.2,1.5,11.6,5.078,6.4,4.85,4.0,3.5,2.7,4.5,10.1,9.776,5.166,3.6
2022-01-09 11:00:00,58.1,29.4,99.1,61.9,8.3,120.5,26.1,2.7,10.5,5.041,7.3,4.586,3.0,3.2,2.5,5.4,8.8,10.044,5.134,3.8
2022-01-09 12:00:00,54.3,26.3,90.3,57.5,7.6,107.0,21.7,1.6,9.8,4.12,6.3,4.758,2.1,2.6,1.7,4.5,8.3,7.404,4.144,2.8
2022-01-09 13:00:00,47.1,22.6,80.4,49.0,6.8,95.2,18.4,1.4,7.9,2.974,4.9,3.288,2.2,1.7,1.5,3.4,6.7,7.636,3.016,2.3
2022-01-09 14:00:00,36.5,17.3,67.2,30.1,5.2,76.8,14.0,1.2,6.3,2.457,4.4,2.74,5.1,1.5,1.1,2.5,5.5,6.112,2.154,2.1
2022-01-09 15:00:00,34.8,16.6,61.1,32.0,4.9,74.8,12.7,0.8,6.0,1.842,4.1,2.242,3.4,1.2,1.4,2.2,4.0,5.476,2.114,2.1
2022-01-09 16:00:00,42.6,18.6,73.0,37.1,4.8,82.0,13.3,0.9,7.8,2.775,4.3,2.558,2.9,1.6,1.4,2.3,4.1,5.288,2.54,2.2
2022-01-09 17:00:00,49.0,22.6,83.0,57.9,6.6,96.9,15.8,2.4,9.9,2.585,5.1,3.954,2.1,2.2,1.9,3.9,7.1,6.588,3.336,2.2
2022-01-09 18:00:00,54.5,28.0,89.1,70.9,7.9,109.8,21.5,2.6,10.4,4.022,6.9,4.926,3.2,3.4,2.5,6.2,10.2,9.604,3.932,2.5
2022-01-09 19:00:00,62.7,32.6,99.0,80.1,9.0,123.1,24.1,2.6,11.7,4.053,8.5,5.14,3.9,3.8,3.3,8.1,12.6,8.884,4.366,3.4
2022-01-09 20:00:00,70.2,40.5,117.6,72.0,9.4,153.9,31.2,4.0,14.2,6.286,11.6,8.092,4.5,6.4,4.1,11.0,15.4,11.884,6.546,3.9
2022-01-09 21:00:00,71.4,49.6,137.9,85.0,12.8,187.1,42.5,5.8,17.9,8.925,15.2,9.092,6.9,8.5,5.9,14.1,23.3,16.56,8.184,3.9
2022-01-09 22:00:00,71.9,47.7,133.0,83.4,11.3,162.9,37.5,6.0,17.7,8.792,17.9,8.166,5.7,7.6,6.1,13.2,25.3,16.604,7.644,5.0
2022-01-09 23:00:00,53.5,34.4,104.9,89.0,6.3,101.5,23.1,3.7,10.2,4.572,11.8,4.65,4.7,6.9,3.9,8.7,15.9,12.348,5.088,4.4
2022-01-10 00:00:00,32.8,16.5,60.0,67.8,3.7,54.4,11.4,1.8,4.2,4.184,6.4,4.0,2.5,3.2,2.4,5.0,8.2,6.988,2.308,1.8
2022-01-10 01:00:00,20.5,7.8,36.9,21.8,2.6,27.6,5.4,0.5,1.5,1.547,2.4,1.612,0.9,0.7,1.3,2.6,3.1,3.086,1.268,0.7
2022-01-10 02:00:00,17.1,3.6,27.3,15.8,1.1,18.1,2.8,0.3,1.7,0.253,1.7,0.49,0.7,0.8,0.4,1.2,1.9,1.64,0.82,0.2
2022-01-10 03:00:00,15.9,3.3,25.8,12.1,1.2,14.9,2.0,0.4,0.9,0.226,1.3,0.489,0.4,0.2,0.4,0.7,1.5,0.84,0.474,0.4
2022-01-10 04:00:00,15.9,2.9,24.0,12.9,1.1,15.0,1.4,0.3,1.1,0.199,0.9,0.3,0.4,0.1,0.2,0.5,1.0,0.666,0.164,0.1
2022-01-10 05:00:00,20.4,3.1,25.9,14.7,1.4,18.8,2.5,0.4,1.1,0.255,1.2,0.336,0.5,0.4,0.7,0.9,1.4,1.398,0.491,0.5
2022-01-10 06:00:00,31.3,10.7,44.9,32.7,3.6,51.8,9.1,1.6,6.1,0.792,3.1,1.019,1.7,1.6,2.2,2.7,5.2,1.65,1.131,1.8
2022-01-10 07:00:00,47.3,21.7,77.6,55.8,7.1,103.6,20.1,2.8,9.4,1.862,6.5,2.464,2.6,3.7,2.7,6.6,12.1,5.228,1.758,2.9
2022-01-10 08:00:00,52.7,26.6,94.8,65.5,8.2,120.3,22.3,3.4,10.2,4.112,8.4,5.554,3.1,4.6,3.1,6.5,12.5,9.328,4.58,3.4
2022-01-10 09:00:00,53.9,27.3,93.2,59.4,6.5,122.2,17.8,3.0,7.5,3.576,8.3,4.064,2.5,4.0,2.2,5.1,10.3,7.604,4.872,3.5
2022-01-10 10:00:00,50.6,25.2,76.4,56.1,6.3,102.7,16.7,1.5,6.5,2.809,6.4,3.74,4.0,3.5,2.7,4.5,10.1,6.376,2.66,3.2
2022-01-10 11:00:00,53.4,23.1,78.4,50.4,6.2,95.0,15.2,2.7,7.3,3.146,7.3,3.376,3.0,3.2,2.5,5.4,8.8,6.028,2.71,2.5
2022-01-10 12:00:00,47.5,22.1,78.9,51.0,5.2,95.2,15.2,1.6,7.1,3.023,6.3,2.98,2.1,2.6,1.7,4.5,8.3,5.708,3.172,2.9
2022-01-10 13:00:00,40.3,18.7,65.9,38.7,4.3,74.2,11.8,1.9,6.3,1.953,5.1,2.154,2.1,2.1,2.0,3.8,7.0,3.856,2.646,2.2
2022-01-10 14:00:00,31.3,13.8,55.2,28.5,3.8,65.0,8.7,1.2,4.3,1.295,3.8,1.748,1.6,1.2,1.8,2.8,5.8,2.874,1.884,1.8
2022-01-10 15:00:00,33.0,19.6,57.2,34.2,3.4,73.2,8.2,0.8,3.9,0.888,3.6,2.054,2.0,1.0,0.9,2.5,4.4,3.184,1.556,2.1
2022-01-10 16:00:00,33.0,15.8,61.1,29.4,3.5,72.0,8.4,1.2,4.0,1.469,3.9,2.17,2.1,1.4,1.0,2.6,5.0,3.296,1.616,2.1
2022-01-10 17:00:00,44.6,18.9,72.0,49.7,5.0,87.0,13.3,1.9,7.0,2.103,6.2,2.906,2.6,2.5,1.5,4.5,7.3,4.852,2.38,2.0
2022-01-10 18:00:00,50.8,24.2,82.4,64.6,6.4,96.7,16.6,2.7,10.2,3.135,8.1,3.672,2.5,3.6,2.2,6.2,9.3,6.876,3.2,2.3
2022-01-10 19:00:00,59.5,30.0,90.9,71.6,7.9,114.9,23.0,3.0,10.8,3.893,8.8,3.958,3.9,4.3,2.9,7.2,12.1,8.444,4.294,2.9
2022-01-10 20:00:00,68.5,35.2,111.6,63.3,9.7,134.2,28.7,4.0,12.0,5.826,11.8,6.842,5.1,5.4,3.6,11.0,15.0,11.624,5.538,3.9
2022-01-10 21:00:00,96.7,48.2,135.7,84.6,12.8,181.3,38.7,5.9,18.2,7.3,14.7,9.146,5.8,8.5,5.1,12.9,20.8,16.312,7.6,4.4
2022-01-10 22:00:00,91.8,45.5,143.1,82.1,12.5,169.6,38.1,5.9,17.2,7.767,15.7,8.356,5.6,7.7,5.7,13.4,23.7,16.252,7.636,5.6
2022-01-10 23:00:00,57.0,32.0,103.2,92.1,6.8,106.0,26.6,3.6,9.7,5.744,9.9,6.72,4.9,6.0,3.5,8.6,17.0,12.216,4.55,3.0
2022-01-11 00:00:00,30.4,14.7,61.2,67.6,3.5,55.9,11.5,1.3,5.1,2.02,5.8,2.918,2.5,3.0,1.7,6.2,8.2,5.64,2.03,1.7
2022-01-11 01:00:00,18.4,6.4,33.4,21.1,2.2,28.8,4.7,0.6,1.5,0.726,2.5,0.605,1.4,1.0,0.8,2.4,3.4,1.928,1.141,1.0
2022-01-11 02:00:00,14.0,4.3,26.4,15.1,1.6,18.6,2.2,0.4,1.4,0.639,1.6,0.573,0.7,0.3,0.7,1.1,1.6,1.069,0.482,0.3
2022-01-11 03:00:00,12.4,3.4,23.4,12.4,1.1,15.7,1.9,0.4,1.3,0.184,1.0,0.237,0.4,0.1,0.4,0.6,1.4,0.858,0.266,0.2
2022-01-11 04:00:00,12.8,2.3,23.6,12.4,1.1,14.8,1.5,0.3,0.6,0.142,0.9,0.2,0.3,0.1,0.2,0.6,1.3,0.721,0.252,0.4
2022-01-11 05:00:00,19.1,3.6,25.2,14.8,1.2,18.5,2.3,0.4,1.2,0.163,0.8,0.199,0.4,0.2,0.6,0.9,1.6,0.837,0.456,0.4
2022-01-11 06:00:00,28.6,10.0,41.5,31.2,3.2,49.4,8.2,1.3,5.5,1.444,2.9,1.638,1.5,1.7,1.7,2.7,5.2,3.456,1.702,2.5
2022-01-11 07:00:00,48.7,23.2,76.8,56.1,6.7,100.1,18.3,3.1,10.1,2.944,6.3,4.42,3.5,3.2,2.5,6.7,12.0,8.208,3.786,2.9
2022-01-11 08:00:00,52.6,25.7,92.5,62.2,7.0,115.1,20.4,2.7,8.9,4.303,7.0,4.212,3.0,4.1,2.4,6.8,13.0,8.992,4.326,3.5
2022-01-11 09:00:00,52.0,22.2,88.2,54.5,7.1,105.6,16.8,2.4,7.6,3.628,6.0,3.884,2.7,3.4,2.8,5.0,9.4,6.592,3.404,3.6
2022-01-11 10:00:00,45.0,20.1,75.8,49.3,5.8,96.3,13.3,2.4,7.3,3.072,5.9,3.802,2.1,2.0,2.0,4.8,8.7,5.584,2.504,3.0
2022-01-11 11:00:00,46.6,21.0,74.2,47.0,4.8,91.7,15.5,1.4,6.9,2.411,6.1,3.422,2.3,2.7,2.3,4.7,9.5,6.588,3.196,2.5
2022-01-11 12:00:00,46.6,20.8,73.9,49.2,5.8,92.4,14.4,1.9,6.8,2.571,6.8,3.168,2.1,2.6,2.0,4.8,9.8,4.6,3.172,3.0
2022-01-11 13:00:00,39.4,18.8,65.3,41.0,4.7,75.4,12.3,1.8,5.5,1.837,5.6,2.248,1.8,2.1,1.2,4.0,8.0,4.62,2.646,2.4
2022-01-11 14:00:00,30.4,15.4,53.7,23.7,3.6,60.6,8.0,1.0,3.8,1.193,4.2,1.444,2.0,1.5,1.2,2.6,5.3,3.384,1.884,1.7
2022-01-11 15:00:00,29.7,18.9,56.0,24.2,3.4,61.2,7.6,1.3,3.2,1.053,3.4,1.546,2.2,1.5,1.1,2.5,12.3,2.9,1.556,2.1
2022-01-11 16:00:00,34.7,15.0,61.7,28.6,3.9,69.9,8.5,1.6,4.7,1.653,3.9,2.24,1.8,1.9,1.0,2.5,5.1,3.992,1.883,2.0
2022-01-11 17:00:00,43.7,19.4,72.9,46.2,4.4,87.5,12.3,1.8,7.6,2.423,5.0,3.056,2.0,2.3,1.4,4.8,7.4,5.848,2.018,2.3
2022-01-11 18:00:00,51.9,24.2,83.7,61.3,6.2,99.8,17.7,2.8,8.0,2.881,7.1,3.612,2.4,3.5,2.4,6.0,11.4,7.416,3.258,2.7
2022-01-11 19:00:00,53.0,26.1,89.4,67.0,6.7,110.0,19.0,3.3,9.2,3.269,8.3,4.65,3.3,3.7,3.1,7.3,12.1,8.196,3.94,3.4
2022-01-11 20:00:00,63.4,33.2,105.3,65.5,8.3,134.1,26.1,2.9,10.8,4.154,11.2,5.138,3.7,5.9,3.6,10.1,14.5,11.392,6.472,3.5
2022-01-11 21:00:00,71.3,45.6,130.9,83.5,10.7,179.5,37.7,6.0,16.1,7.293,15.5,8.4,5.1,7.9,5.0,11.5,21.1,15.336,8.412,4.0
2022-01-11 22:00:00,71.5,49.7,141.4,82.1,12.9,178.9,40.2,5.5,17.3,8.582,17.2,9.25,6.0,10.0,6.2,12.2,22.8,16.344,7.76,4.8
2022-01-11 23:00:00,60.8,37.5,112.3,96.3,7.6,119.0,27.8,3.5,11.8,6.016,11.8,6.556,5.5,6.8,3.6,10.0,16.8,14.104,4.576,4.2
2022-01-12 00:00:00,34.6,18.5,66.8,68.3,4.5,61.7,12.9,2.0,5.3,2.777,5.9,3.208,3.3,3.4,2.2,6.0,9.0,5.604,1.47,2.0
2022-01-12 01:00:00,20.6,8.7,38.9,22.3,2.2,30.2,4.8,0.7,1.9,1.209,2.9,1.34,1.5,1.5,0.6,2.1,4.1,2.364,0.706,0.9
2022-01-12 02:00:00,17.3,4.9,29.6,14.9,1.1,20.0,3.2,0.3,2.0,0.267,1.6,0.646,0.6,0.3,0.4,1.2,2.1,1.28,0.446,0.3
2022-01-12 03:00:00,14.5,3.2,24.7,12.1,1.0,16.0,2.4,0.2,1.0,0.118,1.3,0.488,0.4,0.2,0.2,1.1,1.9,0.979,0.209,0.2
2022-01-12 04:00:00,14.4,2.6,24.4,11.3,0.9,15.4,1.6,0.3,0.8,0.142,0.9,0.235,0.5,0.4,0.2,0.6,1.2,0.497,0.278,0.4
2022-01-12 05:00:00,15.8,2.8,26.0,12.8,1.2,17.7,1.8,0.6,0.9,0.163,1.0,0.38,0.8,0.2,0.4,0.8,1.6,0.827,0.593,0.3
2022-01-12 06:00:00,23.5,7.6,36.1,23.7,2.8,36.6,6.2,1.1,3.8,1.444,2.4,1.286,1.8,1.0,1.2,2.1,4.2,3.456,1.198,1.4
2022-01-12 07:00:00,44.0,21.0,72.4,54.6,6.7,97.0,18.5,2.6,9.7,2.944,6.1,4.466,5.8,3.9,2.7,5.6,12.4,8.208,3.396,2.6
2022-01-12 08:00:00,57.1,30.5,98.1,66.4,7.8,123.5,23.4,3.2,11.3,3.955,8.3,5.61,3.6,5.3,3.0,7.8,13.5,8.992,4.514,3.6
2022-01-12 09:00:00,56.2,28.9,94.9,59.6,5.3,115.4,20.0,2.9,9.2,3.99,7.9,4.386,2.9,4.2,2.9,5.9,12.8,6.592,3.566,3.6
2022-01-12 10:00:00,53.5,23.6,81.5,52.6,6.3,103.5,17.2,2.1,7.9,3.15,6.5,4.442,2.5,3.4,1.9,6.2,11.5,5.584,2.688,3.0
2022-01-12 11:00:00,54.0,22.2,80.0,52.4,5.4,98.2,15.1,1.8,7.5,3.57,7.2,3.188,2.0,2.7,2.3,5.8,10.4,6.588,2.828,2.7
2022-01-12 12:00:00,50.5,21.1,74.1,47.9,5.3,89.7,15.7,2.4,7.1,2.386,7.0,3.172,2.3,2.8,2.2,6.3,9.4,4.6,2.97,2.9
2022-01-12 13:00:00,43.6,20.3,66.6,40.7,4.4,76.1,12.1,2.0,5.3,2.018,4.6,2.672,1.8,2.6,1.6,4.4,7.9,4.62,2.362,2.5
2022-01-12 14:00:00,36.2,14.8,56.2,24.7,3.3,65.1,7.8,1.4,3.5,1.47,3.8,2.512,1.5,1.8,1.6,3.1,5.7,3.384,1.884,2.1
2022-01-12 15:00:00,36.8,16.7,55.1,27.3,3.5,70.8,8.3,1.2,3.9,1.016,2.8,1.674,1.3,1.1,1.4,2.3,5.5,2.9,1.556,1.6
2022-01-12 16:00:00,37.0,13.6,59.4,31.7,3.5,73.7,9.7,1.4,4.9,1.653,3.5,1.664,1.6,1.5,1.6,3.3,5.9,3.848,1.883,2.0
2022-01-12 17:00:00,45.0,21.3,70.6,45.6,4.7,85.7,14.2,1.8,7.0,2.423,5.2,2.844,1.9,2.5,1.8,4.7,8.7,4.852,2.018,2.4
2022-01-12 18:00:00,50.5,22.9,80.1,62.2,6.8,101.0,17.9,2.8,8.7,2.881,7.1,3.56,2.3,3.9,2.5,6.8,10.1,7.416,3.258,2.6
2022-01-12 19:00:00,58.3,29.0,90.5,72.0,7.1,115.2,20.8,2.9,9.0,3.269,8.3,4.364,2.7,4.0,2.5,7.5,12.7,8.196,3.94,2.3
2022-01-12 20:00:00,67.1,34.9,112.3,66.8,9.2,140.2,26.3,3.1,13.0,4.915,12.0,6.512,5.9,5.4,4.0,10.3,17.0,11.392,5.244,3.0
2022-01-12 21:00:00,108.1,46.0,131.7,85.5,12.3,175.6,38.8,5.7,17.8,7.209,14.4,8.536,5.7,8.7,5.0,12.5,21.2,15.336,6.848,4.8
2022-01-12 22:00:00,71.0,47.9,137.0,83.7,12.0,174.6,40.1,5.9,17.0,8.775,15.4,7.634,6.4,10.1,6.1,12.0,21.9,17.4,7.592,4.7
2022-01-12 23:00:00,55.5,32.5,107.3,94.8,7.6,114.3,26.5,3.2,11.2,5.635,10.9,6.436,5.0,5.9,4.3,9.9,17.1,12.756,4.618,4.1
2022-01-13 00:00:00,30.3,16.3,66.4,68.7,3.9,60.4,12.4,1.5,5.1,3.554,6.5,2.806,2.5,2.8,2.2,5.3,9.4,6.031,2.376,2.0
2022-01-13 01:00:00,18.3,6.1,36.4,22.1,2.0,30.9,4.8,0.5,2.2,1.033,2.3,1.052,1.6,1.5,1.0,2.9,3.8,2.496,0.491,0.9
2022-01-13 02:00:00,15.0,4.9,29.7,18.6,1.3,17.4,3.2,0.4,1.5,0.461,1.5,0.646,0.9,0.5,0.5,1.2,2.3,1.206,0.268,0.7
2022-01-13 03:00:00,9.9,2.6,26.9,15.3,1.1,14.4,2.1,0.3,0.6,0.35,1.1,0.488,0.4,0.2,0.2,0.6,1.4,1.028,0.133,0.2
2022-01-13 04:00:00,9.9,2.1,25.2,14.1,1.3,14.6,1.8,0.3,0.9,0.156,0.8,0.235,0.5,0.4,0.2,0.4,1.1,0.671,0.398,0.1
2022-01-13 05:00:00,16.6,3.1,25.9,16.7,1.5,16.6,2.5,0.6,0.8,0.207,0.9,0.38,0.6,0.2,0.5,0.9,1.1,1.153,0.517,0.4
2022-01-13 06:00:00,25.7,7.0,36.5,25.1,2.5,35.2,6.0,1.2,3.1,1.041,2.2,1.286,1.4,0.8,1.3,1.8,3.8,2.409,0.94,1.4
2022-01-13 07:00:00,41.9,20.5,66.0,52.2,5.4,86.6,16.2,2.8,8.9,2.507,5.7,4.466,3.0,3.9,3.0,5.4,9.6,7.092,2.824,2.9
2022-01-13 08:00:00,57.8,26.6,89.4,63.2,7.6,109.9,18.9,3.0,10.2,4.177,6.9,5.124,3.2,4.5,3.4,7.1,12.4,8.392,4.358,3.0
2022-01-13 09:00:00,56.9,23.0,95.0,65.8,6.9,113.9,18.8,2.5,8.5,3.554,6.8,4.092,2.7,4.4,2.9,6.4,12.8,7.468,3.468,3.9
